Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Tech,Workshop,Faculty,2.5,Weekend,Afternoon,5,0,0.5415914669616753,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38,Low
Tech,Career_Talk,Industry,2.0,Weekday,Afternoon,7,0,0.9234436104302606,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,82,Medium
Tech,Guest_Lecture,Alumni,1.0,Weekend,Evening,7,0,0.7519277330354902,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,46,Low
Law,Career_Talk,Alumni,1.5,Weekday,Evening,6,1,0.29071523921907017,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,44,Low
Business,Workshop,Industry,2.5,Weekday,Afternoon,2,1,0.3537647884204028,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,61,Low
Music,Workshop,Faculty,1.5,Weekday,Afternoon,4,0,0.29686998400067477,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,73,Medium
Business,Workshop,Faculty,2.0,Weekday,Afternoon,7,1,0.12600751717943104,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30,Low
Law,Workshop,Faculty,2.5,Weekday,Morning,4,0,0.15852769645160147,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,Low
Music,Workshop,Industry,1.5,Weekday,Afternoon,7,1,0.7165077290813401,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,120,High
Music,Career_Talk,Industry,2.0,Weekday,Evening,5,1,0.582526818355244,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,50,Low
Tech,Workshop,Alumni,1.5,Weekday,Afternoon,5,0,0.2884393609465419,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,62,Low
Law,Workshop,Faculty,1.0,Weekend,Morning,14,0,0.2627257024356583,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,74,Medium
Design,Workshop,Faculty,1.0,Weekend,Afternoon,13,0,0.7239455566296946,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,106,Medium
Music,Workshop,Alumni,1.5,Weekday,Morning,10,1,0.09525606190621705,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,75,Medium
Law,Guest_Lecture,Industry,2.5,Weekday,Afternoon,6,0,0.2168041760006425,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,45,Low
Tech,Workshop,Alumni,2.5,Weekday,Evening,12,1,0.3529339362849997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,29,Low
Business,Guest_Lecture,Faculty,1.0,Weekday,Morning,3,1,0.8752045380969027,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,92,Medium
Tech,Career_Talk,Faculty,2.0,Weekday,Evening,3,0,0.8179749564810961,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10,Low
Business,Workshop,Industry,1.0,Weekend,Evening,11,0,0.08263744583443489,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,40,Low
Business,Guest_Lecture,Industry,1.5,Weekend,Afternoon,13,0,0.5559508642621616,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,100,Medium
Business,Workshop,Industry,2.5,Weekday,Morning,3,1,0.836477228493128,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,71,Medium
Music,Workshop,Industry,2.5,Weekday,Morning,7,1,0.5446599931624315,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,69,Medium
Tech,Career_Talk,Industry,1.5,Weekday,Evening,2,1,0.4626137549129897,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,77,Medium
Design,Career_Talk,Industry,1.5,Weekend,Morning,14,0,0.8922727589348614,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,130,High
Music,Workshop,Faculty,1.5,Weekday,Afternoon,6,0,0.7342575606539526,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,50,Low
Music,Guest_Lecture,Alumni,2.0,Weekend,Evening,12,1,0.5089557752610051,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,98,Medium
Tech,Workshop,Industry,1.0,Weekday,Afternoon,12,0,0.175507333337372,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,51,Low
Tech,Guest_Lecture,Industry,1.0,Weekday,Afternoon,3,1,0.17803825146070595,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,107,Medium
Law,Guest_Lecture,Faculty,2.0,Weekend,Afternoon,14,0,0.23676794025713643,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,87,Medium
Law,Workshop,Faculty,1.0,Weekday,Evening,14,0,0.5863166844329923,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57,Low
Design,Career_Talk,Faculty,2.0,Weekend,Evening,10,0,0.5471332533199303,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,80,Medium
Business,Guest_Lecture,Alumni,1.5,Weekday,Evening,14,0,0.6331395959547378,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,71,Medium
Music,Workshop,Industry,1.0,Weekday,Morning,13,0,0.19731763055711515,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,45,Low
Music,Career_Talk,Faculty,1.0,Weekend,Evening,8,0,0.5187050284125527,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,59,Low
Tech,Guest_Lecture,Alumni,1.0,Weekday,Afternoon,8,0,0.6102586301599537,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,73,Medium
Law,Workshop,Faculty,1.0,Weekday,Evening,14,0,0.8576300307488742,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,49,Low
Law,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,3,0,0.27554223307608705,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30,Low
Tech,Career_Talk,Alumni,1.5,Weekday,Afternoon,7,1,0.2781256696115988,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,77,Medium
Tech,Career_Talk,Industry,1.5,Weekday,Afternoon,8,0,0.9927876791855826,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,108,Medium
Law,Workshop,Industry,2.0,Weekday,Evening,2,1,0.062334136902409076,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,80,Medium
Tech,Guest_Lecture,Industry,2.0,Weekend,Evening,11,0,0.4882039409937008,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,86,Medium
Design,Career_Talk,Faculty,2.0,Weekday,Morning,9,0,0.928511935510455,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,78,Medium
Tech,Career_Talk,Alumni,1.5,Weekday,Evening,2,1,0.5495261349009076,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,54,Low
Tech,Workshop,Industry,2.0,Weekend,Evening,12,1,0.5801869676232755,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,100,Medium
Tech,Guest_Lecture,Faculty,1.0,Weekend,Morning,6,0,0.26828285192570356,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,51,Low
Design,Career_Talk,Faculty,1.0,Weekday,Afternoon,2,0,0.7344866370730689,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,22,Low
Design,Workshop,Industry,1.0,Weekday,Afternoon,2,0,0.9618023576742417,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,Medium
Law,Workshop,Faculty,2.0,Weekday,Afternoon,4,0,0.4657021699821824,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,123,High
Tech,Guest_Lecture,Industry,1.5,Weekend,Afternoon,6,0,0.8656746125732171,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,97,Medium
Business,Guest_Lecture,Alumni,2.5,Weekday,Evening,6,1,0.03471573104905934,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,53,Low
Design,Guest_Lecture,Faculty,1.0,Weekday,Morning,8,1,0.8414651999678024,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,114,Medium
Music,Workshop,Industry,1.5,Weekday,Afternoon,10,0,0.9577698902918778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,82,Medium
Design,Guest_Lecture,Faculty,1.0,Weekday,Morning,11,1,0.8501234594901966,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,60,Low
Business,Workshop,Faculty,2.0,Weekday,Morning,7,1,0.08755814549638796,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,58,Low
Business,Career_Talk,Industry,1.5,Weekday,Evening,5,0,0.6362889787261009,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,96,Medium
Law,Workshop,Industry,1.5,Weekday,Evening,11,1,0.07448689793609187,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,41,Low
Music,Workshop,Faculty,1.5,Weekday,Evening,2,0,0.06774541039668625,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17,Low
Tech,Career_Talk,Faculty,1.0,Weekend,Afternoon,13,0,0.0773254765843836,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49,Low
Music,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,7,0,0.14291050033475305,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,49,Low
Law,Workshop,Industry,2.0,Weekday,Afternoon,9,0,0.5360152543888375,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,93,Medium
Tech,Workshop,Faculty,1.5,Weekday,Afternoon,2,1,0.7466271839960711,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,99,Medium
Business,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,2,1,0.1629226274315717,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,68,Medium
Business,Career_Talk,Industry,2.0,Weekday,Morning,2,0,0.006630349878995023,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,29,Low
Tech,Workshop,Industry,2.0,Weekday,Evening,6,1,0.4264602699095843,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,105,Medium
Business,Career_Talk,Industry,2.5,Weekend,Evening,11,0,0.4254170426199352,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,48,Low
Law,Workshop,Faculty,1.0,Weekday,Evening,14,0,0.4381392922176115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,60,Low
Law,Guest_Lecture,Industry,2.5,Weekday,Morning,9,1,0.5572822469085459,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,111,Medium
Business,Workshop,Alumni,2.0,Weekend,Afternoon,7,0,0.9716917585023218,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,92,Medium
Law,Workshop,Industry,1.0,Weekday,Evening,8,1,0.28275766949394066,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,115,Medium
Law,Career_Talk,Faculty,2.0,Weekend,Afternoon,3,0,0.570170601043777,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,52,Low
Music,Workshop,Industry,1.0,Weekend,Afternoon,3,0,0.8431388844261611,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,50,Low
Tech,Career_Talk,Faculty,1.0,Weekend,Evening,13,0,0.4349667873446712,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,78,Medium
Law,Workshop,Faculty,1.5,Weekday,Morning,13,1,0.014886304583370258,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,99,Medium
Law,Workshop,Faculty,1.0,Weekday,Morning,12,0,0.35179979898921143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,57,Low
Music,Career_Talk,Alumni,1.0,Weekend,Morning,13,0,0.7035256795872376,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,56,Low
Tech,Guest_Lecture,Industry,2.0,Weekend,Afternoon,11,0,0.18678557250428696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,74,Medium
Tech,Workshop,Industry,2.5,Weekday,Afternoon,12,0,0.666494348477054,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,84,Medium
Music,Guest_Lecture,Industry,1.0,Weekday,Evening,1,0,0.052038569535945545,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,55,Low
Tech,Workshop,Faculty,1.0,Weekday,Morning,1,0,0.6711670887859321,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,132,High
Law,Career_Talk,Faculty,1.0,Weekend,Afternoon,13,0,0.5000307020278353,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62,Low
Music,Workshop,Industry,1.0,Weekday,Morning,2,0,0.702606561573337,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,29,Low
Music,Guest_Lecture,Faculty,2.5,Weekday,Afternoon,4,0,0.027800097328747886,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,52,Low
Tech,Workshop,Industry,1.5,Weekend,Morning,7,1,0.9520666410536266,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,93,Medium
Business,Guest_Lecture,Alumni,2.0,Weekday,Afternoon,8,0,0.5802016380843584,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,98,Medium
Music,Career_Talk,Industry,1.5,Weekday,Evening,5,1,0.6686227228892787,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,60,Low
Law,Career_Talk,Alumni,2.5,Weekday,Evening,13,0,0.8153870347021558,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,99,Medium
Music,Workshop,Faculty,1.5,Weekday,Afternoon,5,0,0.049307416936667625,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,57,Low
Music,Workshop,Alumni,2.5,Weekday,Afternoon,11,1,0.1599481463126987,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,79,Medium
Design,Workshop,Faculty,1.5,Weekday,Evening,10,0,0.157708009675526,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,23,Low
Design,Career_Talk,Industry,2.5,Weekday,Evening,1,1,0.15740644237650692,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,47,Low
Music,Workshop,Faculty,1.5,Weekend,Afternoon,14,1,0.087251483900192,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69,Medium
Business,Guest_Lecture,Faculty,2.0,Weekday,Evening,3,1,0.9200183738680436,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33,Low
Design,Workshop,Industry,1.0,Weekday,Afternoon,9,1,0.34843422898861076,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,45,Low
Business,Career_Talk,Faculty,2.0,Weekday,Evening,9,1,0.11367380984001196,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,58,Low
Music,Guest_Lecture,Alumni,1.5,Weekday,Evening,1,0,0.7123014665126792,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,16,Low
Business,Guest_Lecture,Faculty,1.5,Weekday,Evening,14,1,0.36665041288561995,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,77,Medium
Business,Career_Talk,Industry,1.5,Weekend,Morning,1,1,0.2055416207648877,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,103,Medium
Tech,Career_Talk,Faculty,1.0,Weekday,Afternoon,7,0,0.9287095841250367,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,43,Low
Tech,Guest_Lecture,Industry,2.5,Weekday,Afternoon,4,0,0.8475359708896147,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,107,Medium
Design,Guest_Lecture,Industry,1.5,Weekday,Evening,3,0,0.591839863995351,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30,Low
Law,Guest_Lecture,Industry,1.0,Weekday,Afternoon,1,0,0.4975320910556015,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,61,Low
Design,Workshop,Industry,2.0,Weekday,Morning,2,0,0.10236370981810827,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,17,Low
Music,Workshop,Faculty,2.0,Weekday,Afternoon,2,1,0.481053671717107,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,64,Medium
Business,Guest_Lecture,Industry,1.0,Weekend,Afternoon,10,1,0.4128573242392106,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,125,High
Law,Guest_Lecture,Industry,1.0,Weekend,Evening,1,1,0.5037016528283599,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,130,High
Music,Workshop,Industry,1.5,Weekday,Evening,8,1,0.40496882932242195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,58,Low
Tech,Workshop,Alumni,2.0,Weekday,Afternoon,4,1,0.5318749961540735,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,63,Low
Design,Guest_Lecture,Faculty,1.0,Weekend,Morning,1,1,0.5702048719383359,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,93,Medium
Tech,Workshop,Faculty,1.0,Weekday,Evening,1,1,0.08453024643114493,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,96,Medium
Design,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,12,0,0.2096313444590202,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,41,Low
Design,Guest_Lecture,Industry,1.0,Weekday,Afternoon,13,0,0.457310893351777,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,79,Medium
Music,Workshop,Alumni,2.0,Weekday,Afternoon,9,1,0.9031675997309161,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,105,Medium
Design,Workshop,Industry,2.0,Weekday,Afternoon,8,0,0.9393706541863205,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,88,Medium
Law,Workshop,Industry,2.0,Weekday,Morning,4,1,0.5674139663066082,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,39,Low
Tech,Workshop,Industry,1.5,Weekday,Afternoon,13,1,0.5728784194683918,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,89,Medium
Tech,Guest_Lecture,Industry,1.0,Weekend,Evening,7,1,0.532351244702367,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,101,Medium
Business,Guest_Lecture,Industry,1.5,Weekday,Evening,10,1,0.2910284343236923,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,118,High
Business,Career_Talk,Faculty,1.0,Weekday,Evening,11,1,0.4559947417377034,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,93,Medium
Law,Workshop,Industry,1.0,Weekend,Afternoon,7,1,0.5698991088181978,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,57,Low
Tech,Guest_Lecture,Industry,1.5,Weekday,Evening,5,1,0.8662025895154916,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,91,Medium
Law,Workshop,Faculty,1.5,Weekday,Evening,7,1,0.3446725692013971,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,45,Low
Music,Career_Talk,Faculty,1.0,Weekday,Afternoon,13,1,0.20871777956106852,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,71,Medium
Law,Workshop,Alumni,1.0,Weekend,Afternoon,11,1,0.14859092241813832,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,86,Medium
Tech,Guest_Lecture,Industry,1.0,Weekday,Evening,10,1,0.31686256750831676,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,35,Low
Law,Guest_Lecture,Alumni,2.0,Weekday,Evening,5,0,0.5055163628346484,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,40,Low
Tech,Workshop,Faculty,1.0,Weekend,Afternoon,5,1,0.9847519137202373,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,58,Low
Law,Career_Talk,Faculty,2.0,Weekend,Afternoon,8,0,0.1955924724860295,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26,Low
